
九三阅兵,#genre#
广州新闻频道,http://php.jdshipin.com:8880/gztv.php?id=xinwen
广州竞赛频道,http://php.jdshipin.com:8880/gztv.php?id=jingsai
广州影视频道,http://php.jdshipin.com:8880/gztv.php?id=yingshi
广州法治频道,http://php.jdshipin.com:8880/gztv.php?id=fazhi
广东普宁频道,http://121.11.160.7:9901/tsfile/live/1023_1.m3u8?key=txiptv&playlive=1&authid=0
广西崇左频道,http://ktzmzfmpnmlucky.317800833.xyz:4022/udp/239.81.0.218:4056
广西天等频道,rtmp://live.gxrb.com.cn/gx/tiandeng
海南新闻频道,http://nn.7x9d.cn/地方台8563/海南.php?id=xwpd
海南自贸频道,http://nn.7x9d.cn/地方台8563/海南.php?id=jjpd
海南文旅频道,http://nn.7x9d.cn/地方台8563/海南.php?id=wlpd
海口新闻频道,http://183.255.46.4:16080/live/tv1001.m3u8
海口生活频道,http://183.255.46.4:16080/live/tv2502.m3u8
海口城乡频道,http://183.255.46.4:16080/live/tv2503.m3u8
儋州综合频道,http://36009.hlsplay.aodianyun.com/tv_radio_36009/tv_channel_1330.m3u8?auth_key=4854915849-0-0-5cf8df0f6f82fbb8da58b60f011965c3

佛山公共频道,http://php.jdshipin.com:8880/fstv.php?id=fsgg
佛山南海频道,http://php.jdshipin.com:8880/fstv.php?id=fsnh
佛山顺德频道,http://php.jdshipin.com:8880/fstv.php?id=fssd
佛山高明频道,http://php.jdshipin.com:8880/fstv.php?id=fsgm
佛山三水频道,http://php.jdshipin.com:8880/fstv.php?id=fsss
南国都市频道,http://php.jdshipin.com:8880/gztv.php?id=shenghuo
番禺电视频道,http://video.epaper.pybtv.cn:8080/live/rtmp_live_demo.flv
梅州生活频道,http://pili-live-hls.xianchangliving.gdmztv.com/meizhou-xianchangliving/mztv1.flv
梅州客家频道,http://pili-live-hls.xianchangliving.gdmztv.com/meizhou-xianchangliving/mztv2.flv
汕头综合频道,http://211.97.63.3:801/hls/81/index.m3u8
汕头经济频道,http://211.97.63.3:801/hls/82/index.m3u8
汕头体育频道,http://211.97.63.3:801/hls/80/index.m3u8
河源综合频道,https://tmpstream.hyrtv.cn/xwzh/sd/live.m3u8
云浮综合频道,https://livestream.oeeee.com/slive/17806.m3u8
云浮文旅频道,https://livestream.oeeee.com/slive/17807.m3u8


特区频限,#genre#
Plus综合频限,http://t.061899.xyz/tl/js/api.php?id=tvbplus
pₒₚc电影频限,http://t.061899.xyz/tl/js/api.php?id=popc
Now爆谷频限,http://t.061899.xyz/tl/js/api.php?id=nowbgt
Now星影频限,http://t.061899.xyz/tl/js/api.php?id=nowbgxyt
中天新闻频限,http://t.061899.xyz/tl/js/api.php?id=ztxw
中天新闻加限,http://t.061899.xyz/tl/js/api.php?id=2ctiztt
有线新闻频限,http://t.061899.xyz/tl/js/api.php?id=78hoy
有线新闻频限,http://t.061899.xyz/tl/js/api.php?id=78hoy1
无线新闻频限,http://t.061899.xyz/tl/js/api.php?id=tvbwxxwt
Now新闻频限,http://t.061899.xyz/tl/js/api.php?id=nowxwt
凤凰中文频限,http://t.061899.xyz/tl/js/api.php?id=fhzwt
凤凰资讯频限,http://t.061899.xyz/tl/js/api.php?id=fhzxt
凤凰香港频限,http://t.061899.xyz/tl/js/api.php?id=fhxgt
无线翡翠频限,http://t.061899.xyz/tl/js/api.php?id=fct
无线明珠频限,http://t.061899.xyz/tl/js/api.php?id=tvbmzt
无线娱乐频限,http://t.061899.xyz/tl/js/api.php?id=tvbylxw
无线生活频限,http://t.061899.xyz/tl/js/api.php?id=tvbsht
无线星河国限,http://t.061899.xyz/tl/js/api.php?id=tvbxhpdg
无线星河粤限,http://t.061899.xyz/tl/js/api.php?id=tvbxhpdy
无线功夫国限,http://t.061899.xyz/tl/js/api.php?id=tvbgfty
无线功夫粤限,http://t.061899.xyz/tl/js/api.php?id=tvbgftg
无线千禧频限,http://t.061899.xyz/tl/js/api.php?id=tvbqxjd
无线经典频限,http://t.061899.xyz/tl/js/api.php?id=mytvqxjdt
无线综合频限,http://t.061899.xyz/tl/js/api.php?id=tvbsuperfree
无线亚综频限,http://t.061899.xyz/tl/js/api.php?id=yzzhylt
无线亚剧频限,http://t.061899.xyz/tl/js/api.php?id=yzjt
无线华剧频限,http://t.061899.xyz/tl/js/api.php?id=hyjt
无线戏曲频限,http://t.061899.xyz/tl/js/api.php?id=xqt
无线粤片频限,http://t.061899.xyz/tl/js/api.php?id=yypt
无线少儿频限,http://t.061899.xyz/tl/js/api.php?id=handsup
有线综合频限,http://t.061899.xyz/tl/js/api.php?id=77hoy
有线综合频限,http://t.061899.xyz/tl/js/api.php?id=77hoy1
有线赛讯频限,http://t.061899.xyz/tl/js/api.php?id=76hoy
有线赛讯频限,http://t.061899.xyz/tl/js/api.php?id=76hoy1
有线赛马频限,http://t.061899.xyz/tl/js/api.php?id=18hkct
无线赛马频限,http://t.061899.xyz/tl/js/api.php?id=18cpm
88台赛马频限,http://t.061899.xyz/tl/js/api.php?id=88pmt
28aI赛马频限,http://t.061899.xyz/tl/js/api.php?id=28aizhsm
黄金翡翠频限,http://t.061899.xyz/tl/js/api.php?id=hjfct
黄金华剧频限,http://t.061899.xyz/tl/js/api.php?id=hjhjt
Now华剧频限,http://t.061899.xyz/tl/js/api.php?id=nowhjt
Now剧集频限,http://t.061899.xyz/tl/js/api.php?id=nowjjt
Now紫金频限,http://t.061899.xyz/tl/js/api.php?id=nowjellizjgj
Now直播频限,http://t.061899.xyz/tl/js/api.php?id=nowzbt
Now财经频限,http://t.061899.xyz/tl/js/api.php?id=nowcjt
VIUTV-粤频限,http://t.061899.xyz/tl/js/api.php?id=viutv
VIUTV-英频限,http://t.061899.xyz/tl/js/api.php?id=6viutv
RTHK-31频限,http://t.061899.xyz/tl/js/api.php?id=31rthk
RTHK-32频限,http://t.061899.xyz/tl/js/api.php?id=32rthk
HUB娱家频限,http://t.061899.xyz/tl/js/api.php?id=yjt
HUB都会频限,http://t.061899.xyz/tl/js/api.php?id=dht
Ftv1时代频限,http://t.061899.xyz/tl/js/api.php?id=1xsd
Ftv2时代频限,http://t.061899.xyz/tl/js/api.php?id=2xsd
城市电视频限,http://t.061899.xyz/tl/js/api.php?id=csds
天映经典频限,http://t.061899.xyz/tl/js/api.php?id=tyjd
美亚电影国限,http://t.061899.xyz/tl/js/api.php?id=mydyy
美亚电影粤限,http://t.061899.xyz/tl/js/api.php?id=mydyg
中国电影频限,http://t.061899.xyz/tl/js/api.php?id=zgdypd
mytv直播-2限,http://t.061899.xyz/tl/js/api.php?id=2mysuperzbzqt
mytv直播-3限,http://t.061899.xyz/tl/js/api.php?id=3mysuperzbzqt
mytv直播-4限,http://t.061899.xyz/tl/js/api.php?id=4mysuperzbzqt
mytv直播-5限,http://t.061899.xyz/tl/js/api.php?id=5mysuperzbzqt
mytv直播-6限,http://t.061899.xyz/tl/js/api.php?id=6mysuperzbzqt

闽南频限,#genre#
中天新闻频限,http://t.061899.xyz/tl/js/api.php?id=ztxw
中天新闻加限,http://t.061899.xyz/tl/js/api.php?id=2ctiztt
寰宇新闻频限,http://t.061899.xyz/tl/js/api.php?id=hyxw
东森新闻频限,http://t.061899.xyz/tl/js/api.php?id=dsxw
tvbs新闻频限,http://t.061899.xyz/tl/js/api.php?id=tvbsxwt
公视新闻频限,http://t.061899.xyz/tl/js/api.php?id=gsxww
中视新闻频限,http://t.061899.xyz/tl/js/api.php?id=zsxw
公视闽南频限,http://t.061899.xyz/tl/js/api.php?id=gs
中视闽南频限,http://t.061899.xyz/tl/js/api.php?id=zs
寰宇闽南频限,http://t.061899.xyz/tl/js/api.php?id=hyxwtw
tvbs闽南频限,http://t.061899.xyz/tl/js/api.php?id=tvbshd
霹雳闽南频限,http://t.061899.xyz/tl/js/api.php?id=pltwt
公视戏剧频限,http://t.061899.xyz/tl/js/api.php?id=gsxj
民视第一频限,http://t.061899.xyz/tl/js/api.php?id=msdyt
民视闽语频限,http://t.061899.xyz/tl/js/api.php?id=mstwt
民视影剧频限,http://t.061899.xyz/tl/js/api.php?id=msyjt
民视旅游频限,http://t.061899.xyz/tl/js/api.php?id=mslyt
民视综艺频限,http://t.061899.xyz/tl/js/api.php?id=mszyt
中视经典频限,http://t.061899.xyz/tl/js/api.php?id=zsjd
中视菁采频限,http://t.061899.xyz/tl/js/api.php?id=zsjc
中天综合频限,http://t.061899.xyz/tl/js/api.php?id=ztzh
中天娱乐频限,http://t.061899.xyz/tl/js/api.php?id=ztyl
台视综合频限,http://t.061899.xyz/tl/js/api.php?id=tszh
台视财经频限,http://t.061899.xyz/tl/js/api.php?id=tscj
寰宇财经频限,http://t.061899.xyz/tl/js/api.php?id=hycj
八大第一频限,http://t.061899.xyz/tl/js/api.php?id=bddyt
八大精彩频限,http://t.061899.xyz/tl/js/api.php?id=bdjct
八大娱乐频限,http://t.061899.xyz/tl/js/api.php?id=bdylt
龙祥时代频限,http://t.061899.xyz/tl/js/api.php?id=lxsd
龙华电影频限,http://t.061899.xyz/tl/js/api.php?id=lhdy
龙华偶像频限,http://t.061899.xyz/tl/js/api.php?id=lhox
龙华戏剧频限,http://t.061899.xyz/tl/js/api.php?id=lhxj
龙华日韩频限,http://t.061899.xyz/tl/js/api.php?id=lhrh
龙华影剧频限,http://t.061899.xyz/tl/js/api.php?id=lhyj
龙华洋片频限,http://t.061899.xyz/tl/js/api.php?id=lhyp
龙华卡通频限,http://t.061899.xyz/tl/js/api.php?id=lhkt
龙华经典频限,http://t.061899.xyz/tl/js/api.php?id=lhjd
纬来精彩频限,http://t.061899.xyz/tl/js/api.php?id=wljc
东森幼幼频限,http://t.061899.xyz/tl/js/api.php?id=dsyy
MO_亲子频限,http://t.061899.xyz/tl/js/api.php?id=momoqzt
MO_综合频限,http://t.061899.xyz/tl/js/api.php?id=momozht
闽南戏剧频限,http://t.061899.xyz/tl/js/api.php?id=twxj
壹电影综频限,http://t.061899.xyz/tl/js/api.php?id=ydy
tvbs精采频限,http://t.061899.xyz/tl/js/api.php?id=tvbsjct
tvbs欢乐频限,http://t.061899.xyz/tl/js/api.php?id=tvbshlt
靖天综合频限,http://t.061899.xyz/tl/js/api.php?id=jtzht
靖天电影频限,http://t.061899.xyz/tl/js/api.php?id=jtdyt
靖天资讯频限,http://t.061899.xyz/tl/js/api.php?id=jtzxt
靖天戏剧频限,http://t.061899.xyz/tl/js/api.php?id=jtxjt
靖洋戏剧频限,http://t.061899.xyz/tl/js/api.php?id=jyxjt
靖天卡通频限,http://t.061899.xyz/tl/js/api.php?id=jtktt
靖洋卡通频限,http://t.061899.xyz/tl/js/api.php?id=jyktt
靖天国际频限,http://t.061899.xyz/tl/js/api.php?id=jtgjt
靖天育乐频限,http://t.061899.xyz/tl/js/api.php?id=jtylt
靖天映画频限,http://t.061899.xyz/tl/js/api.php?id=jtyht
靖天欢乐频限,http://t.061899.xyz/tl/js/api.php?id=jthlt
华艺综合频限,http://t.061899.xyz/tl/js/api.php?id=mbchyzht
LUXE_TV频限,http://t.061899.xyz/tl/js/api.php?id=luxetv
亚洲旅游频限,http://t.061899.xyz/tl/js/api.php?id=yzlyt
闽南'Plus频限,http://t.061899.xyz/tl/js/api.php?id=plustw
EYE-旅游频限,http://t.061899.xyz/tl/js/api.php?id=eyetvly
EYE-戏剧频限,http://t.061899.xyz/tl/js/api.php?id=eyetvxj
ELta日韩频限,http://t.061899.xyz/tl/js/api.php?id=eltarh
ELta影剧频限,http://t.061899.xyz/tl/js/api.php?id=eltayj
ELta综合频限,http://t.061899.xyz/tl/js/api.php?id=eltazh
ELta娱乐频限,http://t.061899.xyz/tl/js/api.php?id=eltayl
ELta生活频限,http://t.061899.xyz/tl/js/api.php?id=eltashly
博斯无限频限,http://t.061899.xyz/tl/js/api.php?id=bswx
博斯魅力频限,http://t.061899.xyz/tl/js/api.php?id=bsml
智林体育频限,http://t.061899.xyz/tl/js/api.php?id=zltyt
TRAcesp频限,http://t.061899.xyz/tl/js/api.php?id=tracesportstars
AXN电影频限,http://t.061899.xyz/tl/js/api.php?id=axnpd
华纳电影频限,http://t.061899.xyz/tl/js/api.php?id=hndy
Amc电影频限,http://t.061899.xyz/tl/js/api.php?id=amczady
CINemax频限,http://t.061899.xyz/tl/js/api.php?id=cinemax
HBO高清频限,http://t.061899.xyz/tl/js/api.php?id=hbohd
astroaod粤限,http://t.061899.xyz/tl/js/api.php?id=astroaod
astroaod国限,http://t.061899.xyz/tl/js/api.php?id=astroaod1
astr-欢喜频限,http://t.061899.xyz/tl/js/api.php?id=astrohxt
中旺电视频限,http://t.061899.xyz/tl/js/api.php?id=zwds
Fashionb频限,http://t.061899.xyz/tl/js/api.php?id=fashionbox
TVN韩综频限,http://t.061899.xyz/tl/js/api.php?id=tVN
TVN综韩频限,http://t.061899.xyz/tl/js/api.php?id=tvn
KIX_韩综频限,http://t.061899.xyz/tl/js/api.php?id=kix
rock娱乐频限,http://t.061899.xyz/tl/js/api.php?id=rockcjyl
rock综艺频限,http://t.061899.xyz/tl/js/api.php?id=rockzyyl
AXN电影频限,http://t.061899.xyz/tl/js/api.php?id=axn
ANIMAX-频限,http://t.061899.xyz/tl/js/api.php?id=animax
thrill电影频限,http://t.061899.xyz/tl/js/api.php?id=Thrill
ZooMoo-频限,http://t.061899.xyz/tl/js/api.php?id=zoomoo
Nickelod'频限,http://t.061899.xyz/tl/js/api.php?id=nickelodeon
Nick儿童频限,http://t.061899.xyz/tl/js/api.php?id=nickjretpd
Dream'W频限,http://t.061899.xyz/tl/js/api.php?id=dreamworks
NBA_TV-频限,http://t.061899.xyz/tl/js/api.php?id=nbatv

特闽AKtv,#genre#
Plus综合AKtv,http://s1.an94tv.cfd/aktv/tvbplus/AKTV.m3u8
pₒₚc电影AKtv,http://s1.an94tv.cfd/aktv/popc/AKTV.m3u8
美亚电影AKtv,http://s1.an94tv.cfd/aktv/hk/AKTV.m3u8
天映频道AKtv,http://s1.an94tv.cfd/aktv2/CH-3/AKTV.m3u8
天映经典AKtv,http://s1.an94tv.cfd/aktv/1080/AKTV.m3u8
凤凰中文AKtv,http://s1.an94tv.cfd/aktv/CH-3/AKTV.m3u8
凤凰资讯AKtv,http://s1.an94tv.cfd/aktv/CH-4/AKTV.m3u8
凤凰香港AKtv,http://s1.an94tv.cfd/aktv/CH-5/AKTV.m3u8
中天新闻AKtv,http://s1.an94tv.cfd/zhongtian/CH-0/AKTV.m3u8
无线新闻AKtv,http://s1.an94tv.cfd/aktv/CH-1/AKTV.m3u8
无线翡翠AKtv,http://s1.an94tv.cfd/aktv/CH-0/AKTV.m3u8
无线明珠AKtv,http://s1.an94tv.cfd/aktv/CH-2/AKTV.m3u8
无线星河AKtv,http://s1.an94tv.cfd/taiwan2/tvb/AKTV.m3u8
无线翡剧AKtv,http://s1.an94tv.cfd/aktv/CH-18/AKTV.m3u8
无线明剧AKtv,http://s1.an94tv.cfd/aktv/CH-19/AKTV.m3u8
无线J1美AKtv,http://s1.an94tv.cfd/aktv/CH-17/AKTV.m3u8
黃金翡翠AKtv,http://s1.an94tv.cfd/aktv/CH-6/AKTV.m3u8
tvbs新闻AKtv,http://s1.an94tv.cfd/tvbs/tvbs/AKTV.m3u8
tvbs闽南AKtv,http://s1.an94tv.cfd/taiwan/tvbs/AKTV.m3u8
东森新闻AKtv,http://s1.an94tv.cfd/zhongtian/CH-1/AKTV.m3u8
东森洋片AKtv,http://s1.an94tv.cfd/aktv2/CH-2/AKTV.m3u8
好莱电影AKtv,http://s1.an94tv.cfd/aktv2/CH-1/AKTV.m3u8
民视闽南AKtv,http://s1.an94tv.cfd/taiwan/CH-1/AKTV.m3u8
民视第一AKtv,http://s1.an94tv.cfd/taiwan/CH-0/AKTV.m3u8
中天亚洲AKtv,http://s1.an94tv.cfd/astro/CH-1/AKTV.m3u8
龙华日韩AKtv,http://s1.an94tv.cfd/taiwan/CH-5/AKTV.m3u8
channeluAKtv,http://s1.an94tv.cfd/aktv/channeluhd/AKTV.m3u8
channel5AKtv,http://s1.an94tv.cfd/aktv/channel5hd/AKTV.m3u8
channel8AKtv,http://s1.an94tv.cfd/aktv/channel8hd/AKTV.m3u8
八度空间AKtv,http://s1.an94tv.cfd/astro/8tv/AKTV.m3u8
国家地理AKtv,http://s1.an94tv.cfd/aktv/lovenaturehd/AKTV.m3u8
靖天国际AKtv,http://s1.an94tv.cfd/taiwan/CH-3/AKTV.m3u8
CNA新闻AKtv,http://s1.an94tv.cfd/aktv3/cna/AKTV.m3u8
TVN韩综AKtv,http://s1.an94tv.cfd/aktv/tvn/AKTV.m3u8
朝鲜恩情AKtv,http://s1.an94tv.cfd/aktv3/CH-0/AKTV.m3u8
日-NEWSAKtv,http://s1.an94tv.cfd/aktvjp/ntv/AKTV.m3u8
japan_24AKtv,http://s1.an94tv.cfd/aktvjp/japannews24hlive/AKTV.m3u8
rock影综AKtv,http://s1.an94tv.cfd/aktv/rockaction/AKTV.m3u8
AXN电影AKtv,http://s1.an94tv.cfd/aktv/axn/AKTV.m3u8
纬来体育AKtv,http://s1.an94tv.cfd/aktv2/CH-0/AKTV.m3u8
ASTRo4kAKtv,http://s1.an94tv.cfd/astro/astrosportuhd/AKTV.m3u8
ASTRO体AKtv,http://s1.an94tv.cfd/astro/CH-0/AKTV.m3u8
Euro_体1AKtv,http://s1.an94tv.cfd/astro/eurosport1/AKTV.m3u8
Euro_体2AKtv,http://s1.an94tv.cfd/astro/eurosport2/AKTV.m3u8
TNT_体1AKtv,http://s1.an94tv.cfd/astro/tntsports1/AKTV.m3u8
TNT_体2AKtv,http://s1.an94tv.cfd/astro/tntsports2/AKTV.m3u8
TNT_体3AKtv,http://s1.an94tv.cfd/astro/tntsports3/AKTV.m3u8
Sky体-F1AKtv,http://s1.an94tv.cfd/aktv2/skysportsf1/AKTV.m3u8
animax漫AKtv,http://s1.an94tv.cfd/aktv/animaxhk/AKTV.m3u8
